Date_Time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.07.2021 02:00,27.6,752.4,757.9,-1.3,83,从南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.9,,,2500或更高，或无云。,,,30,24.4,无降水,12,,,,
08.07.2021 23:00,28.5,753.7,759.1,1.3,81,从东南偏南方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,27.3,33.9,,,2500或更高，或无云。,,,30,24.9,无降水,12,,,,
08.07.2021 20:00,29.1,752.4,757.9,0.5,78,从南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.9,,,2500或更高，或无云。,,,30,24.8,无降水,12,,,,
08.07.2021 17:00,32.8,751.9,757.3,-1.2,63,从西南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.9,,,2500或更高，或无云。,,,30,24.8,无降水,12,,,,
08.07.2021 14:00,31.9,753.1,758.6,-0.7,66,从南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.9,,,2500或更高，或无云。,,,30,24.7,无降水,12,,,,
08.07.2021 11:00,31.8,753.8,759.3,0.1,68,从西南偏南方向吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,31.8,,,2500或更高，或无云。,,,30,25.1,无降水,12,,,,
08.07.2021 08:00,29.9,753.7,759.1,1.1,75,从东北偏东方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,31.8,,,2500或更高，或无云。,,,30,25.1,无降水,12,,,,
08.07.2021 05:00,28,752.6,758.1,0,80,从东方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,26.4,31.8,,,2500或更高，或无云。,,,30,24.2,无降水,12,,,,
08.07.2021 02:00,28.3,752.6,758.1,-0.7,79,从东南偏东方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.2,31.8,,,2500或更高，或无云。,,,30,24.3,无降水,12,,,,
07.07.2021 23:00,28.6,753.3,758.8,1.7,79,从东方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,,,26.2,31.8,,,2500或更高，或无云。,,,30,24.5,无降水,12,,,,
07.07.2021 20:00,29.2,751.6,757.1,,74,从东南偏东方向吹来的风,2,,8,, ,,,26.2,31.8,,,,,,30,24,无降水,6,,,,
07.07.2021 17:00,31.1,750.9,756.4,-0.2,66,从南方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.2,31.8,,,2500或更高，或无云。,,,30,23.9,6,12,,,,
07.07.2021 14:00,30.2,751.1,756.6,-0.3,76,从南方吹来的风,2,,11,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.2,33.1,,,2500或更高，或无云。,,,30,25.4,9,12,,,,
07.07.2021 11:00,30.2,751.4,756.9,0.1,78,从东方吹来的风,1,,11,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.2,33.1,,,2500或更高，或无云。,,,30,25.9,9,12,,,,
07.07.2021 08:00,28.3,751.3,756.7,0.9,84,从东方吹来的风,2,,11,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.2,,,,2500或更高，或无云。,,,30,25.3,8,12,,,,
07.07.2021 05:00,26.4,750.4,755.9,0.1,91,从东北偏北方向吹来的风,1,,11,,小雨（不冻） ,,,26.2,,,,2500或更高，或无云。,,,30,24.9,3,12,,,,
07.07.2021 02:00,28.1,750.3,755.7,-0.5,82,从东方吹来的风,2,,13,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.1,,,2500或更高，或无云。,,,30,24.7,4,12,,,,
06.07.2021 23:00,28.4,750.8,756.2,1.3,77,从东南偏东方向吹来的风,2,,13,,云量发展情况没有进行观测或无法观测。 ,,,27.3,33.1,,,2500或更高，或无云。,,,30,23.9,4,12,,,,
06.07.2021 20:00,28.4,749.5,754.9,0.8,80,从东方吹来的风,1,,13,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.1,,,2500或更高，或无云。,,,30,24.6,4,12,,,,
06.07.2021 17:00,27.6,748.7,754.2,-0.2,83,从东北方吹来的风,2,,13,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.6,,,,2500或更高，或无云。,,,30,24.4,4,12,,,,
06.07.2021 14:00,31.6,748.9,754.3,-0.9,68,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.9,33.4,,,2500或更高，或无云。,,,30,24.9,无降水,12,,,,
06.07.2021 11:00,31.4,749.8,755.2,0.3,70,从南方吹来的风,1,,6,,小雨（不冻） ,雨,在整个相应周期内云遮住了一半或以下的天空,27.9,33.4,,,2500或更高，或无云。,,,30,25.2,降水迹象,12,,,,
06.07.2021 08:00,29.3,749.5,754.9,1.2,76,从东方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.9,,,,2500或更高，或无云。,,,30,24.6,无降水,12,,,,
06.07.2021 05:00,28,748.3,753.7,-0.9,83,从东方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,,,27.6,33.4,,,2500或更高，或无云。,,,30,24.8,无降水,12,,,,
06.07.2021 02:00,28.6,749.2,754.6,-1.3,81,从东方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.4,33.4,,,2500或更高，或无云。,,,30,25,无降水,12,,,,
05.07.2021 23:00,29.1,750.5,755.9,0.5,79,从东北偏东方向吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,,,27.4,33.4,,,2500或更高，或无云。,,,30,25,0.2,12,,,,
05.07.2021 20:00,29.8,750,755.4,1.7,75,从东方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.4,33.4,,,2500或更高，或无云。,,,30,24.8,,,,,,
05.07.2021 17:00,32.5,748.3,753.7,-1.4,60,从东南方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.4,33.4,,,2500或更高，或无云。,,,30,23.9,,,,,,
05.07.2021 14:00,32.2,749.7,755.1,-1,66,从东南偏东方向吹来的风,3,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.4,32.7,,,2500或更高，或无云。,,,30,25,0.2,12,,,,
05.07.2021 11:00,31.4,750.7,756.1,-0.3,68,从东南偏东方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.4,32.8,,,2500或更高，或无云。,,,30,24.7,无降水,12,,,,
05.07.2021 08:00,28.8,751,756.4,1.1,79,从东方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.4,,,,2500或更高，或无云。,,,30,24.9,无降水,12,,,,
05.07.2021 05:00,27.6,749.9,755.4,-0.3,85,从西北偏北方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,27.4,32.8,,,2500或更高，或无云。,,,30,24.8,无降水,12,,,,
05.07.2021 02:00,27.9,750.2,755.6,-0.5,83,从东北偏东方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.9,32.8,,,2500或更高，或无云。,,,30,24.7,8,12,,,,
04.07.2021 23:00,28.3,750.7,756.1,1,81,从东南偏东方向吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,,,28.2,32.8,,,2500或更高，或无云。,,,30,24.7,8,12,,,,
04.07.2021 20:00,29.4,749.7,755.1,0.6,77,从东方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,32.8,,,2500或更高，或无云。,,,30,24.9,8,12,,,,
04.07.2021 17:00,30,749.1,754.5,-0.9,78,从东南偏东方向吹来的风,2,,8,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,32.8,,,2500或更高，或无云。,,,26,25.7,8,12,,,,
04.07.2021 14:00,31.1,750,755.4,-0.5,74,从东北方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,32.8,,,2500或更高，或无云。,,,30,25.9,无降水,12,,,,
04.07.2021 11:00,32.1,750.5,755.9,0,70,从西南偏南方向吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,32.6,,,2500或更高，或无云。,,,30,25.9,无降水,12,,,,
04.07.2021 08:00,30.1,750.5,755.9,1.3,80,从南方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,32.6,,,2500或更高，或无云。,,,30,26.2,无降水,12,,,,
04.07.2021 05:00,28.5,749.2,754.6,0,86,从南方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,,,27.8,32.6,,,2500或更高，或无云。,,,30,25.9,无降水,12,,,,
04.07.2021 02:00,28.3,749.2,754.6,-0.9,89,从南方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,32.6,,,2500或更高，或无云。,,,30,26.3,无降水,12,,,,
03.07.2021 23:00,28.9,750.1,755.5,1.2,87,从南方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,,,27.8,32.6,,,2500或更高，或无云。,,,30,26.5,无降水,12,,,,
03.07.2021 20:00,29.5,748.9,754.3,1,82,从南方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,32.6,,,2500或更高，或无云。,,,30,26.2,无降水,12,,,,
03.07.2021 17:00,31.5,747.9,753.3,-0.8,76,从西南方吹来的风,5,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,32.6,,,2500或更高，或无云。,,,30,26.7,无降水,12,,,,
03.07.2021 14:00,32.3,748.7,754.1,-0.9,71,从西南偏南方向吹来的风,4,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,32.6,,,2500或更高，或无云。,,,30,26.5,无降水,12,,,,
03.07.2021 11:00,31.3,749.6,755,-0.1,73,从西南偏南方向吹来的风,3,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,32.1,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
03.07.2021 08:00,29.7,749.7,755.1,0.8,83,从东南偏南方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,31.8,,,2500或更高，或无云。,,,30,26.6,无降水,12,,,,
03.07.2021 05:00,28.1,748.9,754.3,-0.5,88,从南方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,28.1,31.8,,,2500或更高，或无云。,,,30,25.9,无降水,12,,,,
03.07.2021 02:00,28.6,749.4,754.8,-1,86,从南方吹来的风,2,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,31.8,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
02.07.2021 23:00,29,750.4,755.8,1.2,84,从东南偏南方向吹来的风,2,,11,,云量发展情况没有进行观测或无法观测。 ,,,28.2,31.8,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
02.07.2021 20:00,29.6,749.2,754.6,1,78,从西南方吹来的风,3,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,31.8,,,2500或更高，或无云。,,,30,25.3,无降水,12,,,,
02.07.2021 17:00,31.1,748.2,753.6,-0.7,72,从西南方吹来的风,5,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,31.8,,,2500或更高，或无云。,,,30,25.4,无降水,12,,,,
02.07.2021 14:00,31.3,748.9,754.3,-0.9,73,从西南方吹来的风,6,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,31.5,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
02.07.2021 11:00,30.5,749.8,755.2,-0.3,79,从西南方吹来的风,6,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,31.5,,,2500或更高，或无云。,,,30,26.4,无降水,12,,,,
02.07.2021 08:00,29,750.1,755.5,0.9,83,从西南偏南方向吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,28.2,31.5,,,2500或更高，或无云。,,,30,25.8,无降水,12,,,,
02.07.2021 05:00,28.3,749.2,754.6,-0.3,88,从东南方吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,,,27.9,31.5,,,2500或更高，或无云。,,,30,26.1,无降水,12,,,,
02.07.2021 02:00,28.5,749.5,754.9,-0.6,88,从南方吹来的风,1,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,31.5,,,2500或更高，或无云。,,,30,26.3,无降水,12,,,,
01.07.2021 23:00,28.6,750.1,755.5,1.2,87,从东南偏南方向吹来的风,1,,12,,云量发展情况没有进行观测或无法观测。 ,,,27.8,31.5,,,2500或更高，或无云。,,,30,26.2,无降水,12,,,,
01.07.2021 20:00,29.6,748.9,754.3,0.9,77,从西南方吹来的风,4,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,31.5,,,2500或更高，或无云。,,,30,25.1,无降水,12,,,,
01.07.2021 17:00,30.7,748,753.4,-0.3,72,从西南方吹来的风,6,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,31.5,,,2500或更高，或无云。,,,30,25,无降水,12,,,,
01.07.2021 14:00,31.1,748.3,753.7,-1.2,77,从西南方吹来的风,7,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,31.5,,,2500或更高，或无云。,,,30,26.5,无降水,12,,,,
01.07.2021 11:00,30.9,749.5,754.9,-0.3,76,从西南方吹来的风,7,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.8,31.7,,,2500或更高，或无云。,,,30,26.1,无降水,12,,,,
01.07.2021 08:00,29.3,749.8,755.2,0.9,83,从西南偏南方向吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,27.8,31.7,,,2500或更高，或无云。,,,30,26.1,降水迹象,12,,,,
01.07.2021 05:00,28,748.9,754.3,-0.2,89,从南方吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,,,27.3,31.7,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
01.07.2021 02:00,28.2,749.1,754.5,-0.4,89,从南方吹来的风,1,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,31.7,,,2500或更高，或无云。,,,30,26.2,无降水,12,,,,
30.06.2021 23:00,28.6,749.5,754.9,0.7,86,从东南方吹来的风,1,,11,,云量发展情况没有进行观测或无法观测。 ,,,27.3,31.7,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
30.06.2021 20:00,29.2,748.8,754.2,,79,从西南偏南方向吹来的风,2,,11,, ,,,27.3,31.7,,,,,,30,25.1,无降水,6,,,,
30.06.2021 17:00,30.1,748.3,753.7,-0.6,76,从西南方吹来的风,6,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,31.7,,,2500或更高，或无云。,,,30,25.3,降水迹象,12,,,,
30.06.2021 14:00,31.2,748.9,754.3,-0.8,77,从西南偏南方向吹来的风,6,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.9,31.7,,,2500或更高，或无云。,,,30,26.6,降水迹象,12,,,,
30.06.2021 11:00,31,749.7,755.1,0.2,76,从西南偏南方向吹来的风,4,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.9,31,,,2500或更高，或无云。,,,30,26.2,降水迹象,12,,,,
30.06.2021 08:00,29.3,749.5,754.9,0.9,79,从西南方吹来的风,4,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.9,30.3,,,2500或更高，或无云。,,,30,25.2,无降水,12,,,,
30.06.2021 05:00,27.5,748.6,754,0.1,90,从南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,25.9,30.3,,,2500或更高，或无云。,,,30,25.8,无降水,12,,,,
30.06.2021 02:00,27.7,748.5,754,-0.7,90,从东南方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.9,30.3,,,2500或更高，或无云。,,,26,26,0.8,12,,,,
29.06.2021 23:00,27.8,749.2,754.6,0.9,90,从东方吹来的风,0,,11,,云量发展情况没有进行观测或无法观测。 ,,,25.9,30.3,,,2500或更高，或无云。,,,27,26.1,33,12,,,,
29.06.2021 20:00,28.2,748.3,753.7,0.6,88,从东南偏南方向吹来的风,1,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.9,30.3,,,2500或更高，或无云。,,,30,26,33,12,,,,
29.06.2021 17:00,28.7,747.7,753.1,-0.7,87,从西南方吹来的风,4,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.9,30.3,,,2500或更高，或无云。,,,30,26.3,33,12,,,,
29.06.2021 14:00,26.5,748.4,753.9,-0.5,94,从西南偏南方向吹来的风,2,,11,,间歇性雨，不冻，在观测时较强 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.1,30.3,,,2500或更高，或无云。,,,2.1,25.4,32,12,,,,
29.06.2021 11:00,29.9,748.9,754.3,0.2,82,从西南方吹来的风,6,,10,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25,30.3,,,2500或更高，或无云。,,,30,26.4,0.1,12,,,,
29.06.2021 08:00,29.4,748.7,754.1,1,80,从西南方吹来的风,4,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,29.9,,,2500或更高，或无云。,,,30,25.5,无降水,12,,,,
29.06.2021 05:00,28.4,747.7,753.1,-0.6,87,从西南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,,,,29.9,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
29.06.2021 02:00,28.2,748.3,753.7,-0.6,89,从南方吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,29.9,,,2500或更高，或无云。,,,30,26.3,无降水,12,,,,
28.06.2021 23:00,28,748.9,754.4,1,89,从东南方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,24.3,29.9,,,2500或更高，或无云。,,,30,26.1,2,12,,,,
28.06.2021 20:00,28.1,747.9,753.4,0.4,89,从东南偏南方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,29.9,,,2500或更高，或无云。,,,25,26.2,20,12,,,,
28.06.2021 17:00,29.2,747.5,753,-0.5,80,从西南方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,29.9,,,2500或更高，或无云。,,,30,25.5,42,12,,,,
28.06.2021 14:00,28.6,748,753.4,-1.2,88,从西南偏南方向吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,28.9,,,2500或更高，或无云。,,,30,26.5,45,12,,,,
28.06.2021 11:00,25,749.2,754.7,0.3,95,从东方吹来的风,0,,8,,间歇性雨，不冻，在观测时较弱 ,雨,雨,24.3,30.7,,,2500或更高，或无云。,,,10,24.1,42,12,,,,
28.06.2021 08:00,24.8,748.9,754.3,1,95,从东方吹来的风,1,,8,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.3,30.7,,,2500或更高，或无云。,,,8,23.9,24,12,,,,
28.06.2021 05:00,26.2,747.9,753.4,-0.2,90,从西北方吹来的风,2,,8,,间歇性雨，不冻，在观测时较强 ,,,25.5,30.7,,,2500或更高，或无云。,,,4.2,24.4,2,12,,,,
28.06.2021 02:00,28,748.1,753.6,-1.1,89,从西南方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,30.7,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
27.06.2021 23:00,28.3,749.2,754.6,0.6,87,从南方吹来的风,1,,13,,云量发展情况没有进行观测或无法观测。 ,,,25.5,30.7,,,2500或更高，或无云。,,,30,25.9,18,12,,,,
27.06.2021 20:00,28.7,748.6,754,0.8,84,从西南方吹来的风,3,,13,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,30.7,,,2500或更高，或无云。,,,30,25.7,18,12,,,,
27.06.2021 17:00,28.8,747.8,753.2,-0.9,88,从西南方吹来的风,4,,13,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,30.7,,,2500或更高，或无云。,,,30,26.6,20,12,,,,
27.06.2021 14:00,26.6,748.7,754.2,-1.1,92,从北方吹来的风,0,,13,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,30.7,,,2500或更高，或无云。,,,30,25.1,20,12,,,,
27.06.2021 11:00,30.6,749.8,755.2,-0.3,84,从西南偏南方向吹来的风,5,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.9,30.6,,,2500或更高，或无云。,,,30,27.5,2,12,,,,
27.06.2021 08:00,28.4,750.1,755.6,0.4,92,从西南方吹来的风,4,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,,,,2500或更高，或无云。,,,22,26.9,2,12,,,,
27.06.2021 05:00,28.4,749.7,755.1,-0.1,91,从西南方吹来的风,4,,7,,云量发展情况没有进行观测或无法观测。 ,,,,30.6,,,2500或更高，或无云。,,,28,26.7,无降水,12,,,,
27.06.2021 02:00,28.1,749.8,755.3,-1,89,从西南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,30.6,,,2500或更高，或无云。,,,30,26.2,无降水,12,,,,
26.06.2021 23:00,28.2,750.8,756.3,1,88,从西南方吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,,,,30.6,,,2500或更高，或无云。,,,30,26,无降水,12,,,,
26.06.2021 20:00,28.5,749.8,755.2,1.2,86,从南方吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,30.6,,,2500或更高，或无云。,,,30,25.9,,,,,,
26.06.2021 17:00,29.6,748.6,754.1,-1.2,81,从西南偏南方向吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,30.6,,,2500或更高，或无云。,,,30,25.9,,,,,,
26.06.2021 14:00,28.8,749.8,755.3,-0.7,79,从西南偏南方向吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,30.6,,,2500或更高，或无云。,,,30,24.9,19,12,,,,
26.06.2021 11:00,28.4,750.5,756,0.2,89,从东北方吹来的风,0,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.5,29.5,,,2500或更高，或无云。,,,30,26.4,19,12,,,,
